sample_index,hardware_time,dt_hw,read_time,dt_read,batch_time,dt_batch,Fx,Fy,Fz,Tx,Ty,Tz
1873,3.746000000,0.002000000,3.748021548,0.002117447,3.748019681,0.002117427,0.042655117,0.000936687,-0.014861822,-0.000098042,-0.000525279,-0.000026565
1874,3.748000000,0.002000000,3.749117304,0.001095756,3.749115385,0.001095704,0.068818475,0.022757394,-0.015349742,0.000380995,-0.000710218,0.000033768
1875,3.750000000,0.002000000,3.751246393,0.002129089,3.751244486,0.002129101,0.072891471,0.013483011,-0.039240151,0.000092260,-0.000818950,0.000003637
1876,3.752000000,0.002000000,3.753375682,0.002129289,3.753373669,0.002129183,0.040894909,-0.000171897,-0.052045206,-0.000053472,-0.000669701,-0.000080989
1877,3.754000000,0.002000000,3.755504066,0.002128384,3.755502001,0.002128332,0.022816433,-0.005636324,-0.058295260,0.000040730,-0.000390563,-0.000105905
1878,3.756000000,0.002000000,3.757631847,0.002127781,3.757629942,0.002127941,0.014738138,0.006204356,-0.051031941,0.000231447,-0.000174115,-0.000044985
1879,3.758000000,0.002000000,3.759762178,0.002130331,3.759760234,0.002130292,0.008607475,-0.013682753,-0.034345503,-0.000198281,-0.000183721,-0.000164246
1880,3.760000000,0.002000000,3.761900651,0.002138473,3.761898637,0.002138403,0.014631227,0.008313601,-0.023977668,-0.000149645,-0.000275430,-0.000021874
1881,3.762000000,0.002000000,3.764020581,0.002119930,3.764018656,0.002120019,-0.001490541,0.004072607,-0.030245803,-0.000104616,0.000086370,-0.000073721
1882,3.764000000,0.002000000,3.766144498,0.002123917,3.766142584,0.002123928,0.006565808,-0.000554544,-0.047508498,-0.000156164,0.000112433,-0.000212772
1883,3.766000000,0.002000000,3.767242652,0.001098154,3.767240677,0.001098093,-0.005306780,0.001397174,-0.030390354,-0.000296778,-0.000239266,-0.000190936
1884,3.768000000,0.002000000,3.769372788,0.002130136,3.769370828,0.002130151,0.000808089,0.002645111,-0.050893482,0.000034935,-0.000165296,-0.000298391
1885,3.770000000,0.002000000,3.771500899,0.002128111,3.771498945,0.002128117,0.006698802,0.015603438,-0.047266358,0.000036433,-0.000062086,-0.000099051
1886,3.772000000,0.002000000,3.773627580,0.002126681,3.773625751,0.002126806,-0.003247595,-0.004072856,-0.070911427,-0.000346849,-0.000162993,-0.000131684
1887,3.774000000,0.002000000,3.775756896,0.002129316,3.775754839,0.002129088,0.004708955,0.012051118,-0.043915869,0.000037557,-0.000114847,-0.000100689
1888,3.776000000,0.002000000,3.777892400,0.002135504,3.777890417,0.002135578,0.004588088,-0.004357819,-0.020588787,0.000185618,-0.000078165,-0.000132830
1889,3.778000000,0.002000000,3.780015833,0.002123433,3.780013896,0.002123479,0.002638751,0.003731514,-0.020495977,0.000086124,-0.000078481,-0.000243650
1890,3.780000000,0.002000000,3.782143926,0.002128093,3.782141591,0.002127695,-0.009327467,0.013235562,-0.033432302,-0.000108526,-0.000024893,-0.000213020
1891,3.782000000,0.002000000,3.783243368,0.001099442,3.783241326,0.001099735,-0.003422430,-0.006596984,-0.023866606,0.000037038,0.000064983,-0.000327823
1892,3.784000000,0.002000000,3.785380177,0.002136809,3.785378105,0.002136779,-0.005195502,0.006135108,-0.047235063,-0.000059530,-0.000219371,-0.000215241
1893,3.786000000,0.002000000,3.787510829,0.002130652,3.787508935,0.002130830,-0.009264774,-0.010061774,-0.047366116,-0.000009960,-0.000130335,-0.000245085
1894,3.788000000,0.002000000,3.789638154,0.002127325,3.789636242,0.002127307,0.000669269,0.000349498,-0.037382257,-0.000156752,-0.000048984,-0.000327437
1895,3.790000000,0.002000000,3.791766613,0.002128459,3.791764702,0.002128460,-0.009380044,0.008673786,-0.036916649,-0.000255601,0.000116902,-0.000352398
1896,3.792000000,0.002000000,3.793899576,0.002132963,3.793897604,0.002132902,0.006616779,0.006069691,-0.023893275,-0.000153979,-0.000105774,-0.000216230
1897,3.794000000,0.002000000,3.796019739,0.002120163,3.796017788,0.002120184,-0.009184357,0.001534432,-0.050608323,0.000035562,-0.000163058,-0.000270742
1898,3.796000000,0.002000000,3.798143019,0.002123280,3.798141123,0.002123335,0.004695623,-0.008914517,-0.051048508,-0.000153194,-0.000160700,-0.000189392
1899,3.798000000,0.002000000,3.799257320,0.001114301,3.799255271,0.001114148,-0.003129699,0.009552562,-0.047344421,0.000130463,-0.000222551,-0.000297708
1900,3.800000000,0.002000000,3.801399790,0.002142470,3.801397158,0.002141887,-0.005285936,-0.000933777,-0.027165594,0.000085409,-0.000131080,-0.000300641
1901,3.802000000,0.002000000,3.803539207,0.002139417,3.803537026,0.002139868,-0.005312316,0.001695535,-0.050613692,-0.000157413,0.000003726,-0.000269479
1902,3.804000000,0.002000000,3.805672588,0.002133381,3.805670711,0.002133685,-0.003366428,-0.006676063,-0.027273942,-0.000058733,-0.000044761,-0.000329268
1903,3.806000000,0.002000000,3.807800837,0.002128249,3.807798810,0.002128099,0.000738378,0.011720076,-0.023748942,-0.000251189,-0.000270268,-0.000273585
1904,3.808000000,0.002000000,3.809942625,0.002141788,3.809940668,0.002141858,-0.017279417,0.006142215,-0.029997921,-0.000154498,-0.000157238,-0.000216580
1905,3.810000000,0.002000000,3.812058368,0.002115743,3.812056396,0.002115728,0.002484929,0.003853357,-0.013634250,-0.000250234,0.000064656,-0.000243956
1906,3.812000000,0.002000000,3.813152407,0.001094039,3.813150325,0.001093929,-0.001344855,0.011035386,-0.047211768,-0.000160195,0.000110963,-0.000322613
1907,3.814000000,0.002000000,3.815279511,0.002127104,3.815277595,0.002127270,-0.007267514,-0.006474249,-0.054033585,0.000038398,-0.000107163,-0.000159353
1908,3.816000000,0.002000000,3.817411865,0.002132354,3.817409788,0.002132193,0.000800631,0.009729860,-0.054075072,0.000130912,-0.000115306,-0.000211794
1909,3.818000000,0.002000000,3.819550468,0.002138603,3.819548280,0.002138492,-0.009216851,0.001615084,-0.053940775,-0.000061096,-0.000107480,-0.000270173
1910,3.820000000,0.002000000,3.821687714,0.002137246,3.821685633,0.002137353,0.002609917,0.001420886,-0.023781200,-0.000198736,-0.000186403,-0.000106433
1911,3.822000000,0.002000000,3.823833039,0.002145325,3.823830660,0.002145027,0.000648204,0.012222140,-0.047107583,-0.000011548,0.000023653,-0.000098959
1912,3.824000000,0.002000000,3.825976149,0.002143110,3.825973719,0.002143059,-0.005492591,0.006179141,-0.010050147,-0.000203556,0.000093664,-0.000299330
1913,3.826000000,0.002000000,3.828095543,0.002119394,3.828093501,0.002119782,0.002546081,0.008571200,-0.020300034,0.000085577,0.000084646,-0.000184814
1914,3.828000000,0.002000000,3.829191030,0.001095487,3.829188939,0.001095438,-0.003463384,-0.015989187,-0.020592664,-0.000295616,-0.000065273,-0.000276964
1915,3.830000000,0.002000000,3.831321683,0.002130653,3.831319458,0.002130519,-0.007217984,0.004899502,-0.037022694,-0.000007856,-0.000300791,-0.000105261
1916,3.832000000,0.002000000,3.833461158,0.002139475,3.833458775,0.002139317,-0.003363189,-0.001960902,-0.030469863,-0.000008911,-0.000076546,-0.000188353
1917,3.834000000,0.002000000,3.835602494,0.002141336,3.835600221,0.002141446,-0.005342427,0.008514705,-0.030240565,-0.000106632,-0.000078746,-0.000186828
1918,3.836000000,0.002000000,3.837749226,0.002146732,3.837747199,0.002146978,0.004655059,-0.004410461,-0.027419897,0.000087648,-0.000132692,-0.000217243
1919,3.838000000,0.002000000,3.839897498,0.002148272,3.839895356,0.002148157,0.008557567,0.004905017,-0.020486550,-0.000343171,-0.000158956,-0.000106274
1920,3.840000000,0.002000000,3.842021297,0.002123799,3.842019208,0.002123852,0.002560953,0.001521656,-0.020435425,0.000039083,0.000005067,-0.000187318
1921,3.842000000,0.002000000,3.843115592,0.001094295,3.843113595,0.001094387,0.004535806,0.000158901,-0.000307025,0.000186152,-0.000075519,-0.000161716
1922,3.844000000,0.002000000,3.845249602,0.002134010,3.845247575,0.002133980,-0.001421335,-0.007888606,-0.017203387,-0.000057100,-0.000042993,-0.000302370
1923,3.846000000,0.002000000,3.847376621,0.002127019,3.847374677,0.002127102,0.002658008,-0.012430882,-0.040989065,-0.000009719,-0.000075275,-0.000273280
1924,3.848000000,0.002000000,3.849511919,0.002135298,3.849509809,0.002135132,-0.001488805,0.008401587,0.000124638,0.000091431,-0.000077358,-0.000020777
1925,3.850000000,0.002000000,3.851651962,0.002140043,3.851649813,0.002140004,0.006694577,0.008279548,-0.023953827,-0.000106938,-0.000189321,-0.000272562
1926,3.852000000,0.002000000,3.853780795,0.002128833,3.853778678,0.002128865,0.012590103,-0.002313949,-0.007312862,-0.000099949,-0.000295212,-0.000109391
1927,3.854000000,0.002000000,3.855928159,0.002147364,3.855927255,0.002148577,0.012423434,-0.004377589,-0.003922007,-0.000055310,0.000064973,-0.000217469
1928,3.856000000,0.002000000,3.858028476,0.002100317,3.858026404,0.002099149,0.012700490,0.004699149,-0.020733863,0.000042001,-0.000329700,-0.000106650
1929,3.858000000,0.002000000,3.859124049,0.001095573,3.859121939,0.001095535,0.002566585,0.006107187,-0.016904989,-0.000102030,-0.000133287,-0.000049133
1930,3.860000000,0.002000000,3.861260633,0.002136584,3.861258492,0.002136553,0.008726376,-0.011583157,-0.031027404,-0.000100567,-0.000405721,-0.000138419
1931,3.862000000,0.002000000,3.863387473,0.002126840,3.863385547,0.002127055,0.018468485,0.006236346,-0.020606361,0.000042772,-0.000002030,0.000037553
1932,3.864000000,0.002000000,3.865516038,0.002128565,3.865514044,0.002128497,0.018608853,0.003557539,-0.017468952,-0.000197233,-0.000299695,-0.000079776
1933,3.866000000,0.002000000,3.867651990,0.002135952,3.867649900,0.002135856,0.022547373,0.010811667,-0.027396555,-0.000004745,-0.000143607,0.000093132
1934,3.868000000,0.002000000,3.869783635,0.002131645,3.869781552,0.002131652,0.022458250,-0.005638821,-0.007507644,-0.000002533,-0.000132649,-0.000023581
1935,3.870000000,0.002000000,3.871925688,0.002142053,3.871923691,0.002142139,0.026822194,0.005720539,-0.034746989,0.000039198,-0.000444905,-0.000218350
1936,3.872000000,0.002000000,3.874043318,0.002117630,3.874041416,0.002117725,0.016569350,0.004816404,-0.010606395,0.000235777,-0.000166261,-0.000020747
1937,3.874000000,0.002000000,3.875137575,0.001094257,3.875135548,0.001094132,0.014706536,0.005769197,-0.014071675,0.000090080,-0.000357048,-0.000135118
1938,3.876000000,0.002000000,3.877266742,0.002129167,3.877264749,0.002129201,0.012586382,-0.006751591,-0.024187287,-0.000004711,-0.000188114,-0.000079059
1939,3.878000000,0.002000000,3.879394908,0.002128166,3.879392818,0.002128069,0.012423060,-0.004324975,-0.013948051,-0.000390382,-0.000016486,-0.000135048
1940,3.880000000,0.002000000,3.881524267,0.002129359,3.881522183,0.002129365,0.022651283,0.008394443,-0.034425714,0.000037561,-0.000114525,-0.000185956
1941,3.882000000,0.002000000,3.883657162,0.002132895,3.883654969,0.002132786,0.008529727,-0.002129413,-0.013759996,-0.000241619,-0.000268028,0.000058762
1942,3.884000000,0.002000000,3.885791337,0.002134175,3.885789142,0.002134173,0.008619071,0.004713255,-0.013866877,-0.000343585,-0.000267034,-0.000192142
1943,3.886000000,0.002000000,3.887931920,0.002140583,3.887929907,0.002140765,0.008365922,0.000508594,-0.010309643,-0.000054593,0.000171687,-0.000074824
1944,3.888000000,0.002000000,3.890054561,0.002122641,3.890052215,0.002122308,0.008778142,-0.013877330,-0.037859414,0.000138672,-0.000381289,-0.000164907
1945,3.890000000,0.002000000,3.891149412,0.001094851,3.891147425,0.001095210,-0.005303786,0.010730908,-0.023545965,0.000036775,-0.000106981,-0.000242682
1946,3.892000000,0.002000000,3.893277288,0.002127876,3.893275233,0.002127808,-0.001408840,-0.000793516,-0.027017972,-0.000101871,-0.000131974,-0.000049589
1947,3.894000000,0.002000000,3.895405006,0.002127718,3.895402973,0.002127740,0.002783214,0.003744510,-0.047455988,-0.000201676,-0.000301664,-0.000161231
1948,3.896000000,0.002000000,3.897533383,0.002128377,3.897531341,0.002128368,-0.015276853,0.007181804,-0.023380965,-0.000300146,-0.000181506,-0.000329778
1949,3.898000000,0.002000000,3.899666621,0.002133238,3.899664358,0.002133017,0.004750374,0.007216928,-0.037448090,-0.000013273,-0.000136708,-0.000326505
1950,3.900000000,0.002000000,3.901808129,0.002141508,3.901806104,0.002141746,-0.001528938,-0.002828297,-0.033699249,-0.000104117,0.000143310,-0.000074051
1951,3.902000000,0.002000000,3.903945133,0.002137004,3.903943080,0.002136976,0.006684728,-0.012655628,-0.031041234,-0.000103961,-0.000238254,-0.000276534
1952,3.904000000,0.002000000,3.906065657,0.002120524,3.906063654,0.002120574,-0.009191606,0.005945637,-0.030310124,-0.000057478,-0.000325373,-0.000218106
1953,3.906000000,0.002000000,3.907187174,0.001121517,3.907184101,0.001120447,-0.007446871,0.002814920,-0.023544344,-0.000012396,0.000145444,-0.000297352
1954,3.908000000,0.002000000,3.909331855,0.002144681,3.909329375,0.002145274,0.004699629,0.011868024,-0.027254899,0.000033950,-0.000054002,-0.000353299
1955,3.910000000,0.002000000,3.911473808,0.002141953,3.911471779,0.002142404,-0.007584119,0.000468005,-0.009925360,-0.000392116,0.000097157,-0.000161339
1956,3.912000000,0.002000000,3.913621567,0.002147759,3.913619512,0.002147733,-0.007315865,-0.001952783,-0.037114037,-0.000105313,-0.000131026,-0.000188877
1957,3.914000000,0.002000000,3.915777099,0.002155532,3.915774320,0.002154808,0.000656317,0.000214399,-0.020462468,0.000136730,-0.000160831,-0.000161194
1958,3.916000000,0.002000000,3.917931917,0.002154818,3.917929664,0.002155344,0.000726553,0.011957644,-0.037140095,-0.000011367,-0.000138857,-0.000185794
1959,3.918000000,0.002000000,3.920050393,0.002118476,3.920048422,0.002118758,-0.023238105,0.004828481,-0.019826491,-0.000106065,-0.000236254,-0.000274515
1960,3.920000000,0.002000000,3.921145851,0.001095458,3.921143826,0.001095404,-0.005219970,0.010605533,-0.027029260,-0.000060599,-0.000215940,-0.000328062
1961,3.922000000,0.002000000,3.923273792,0.002127941,3.923271732,0.002127906,-0.011419370,0.007510914,-0.030052096,-0.000204521,0.000089914,-0.000241452
1962,3.924000000,0.002000000,3.925401790,0.002127998,3.925399784,0.002128052,-0.003383273,-0.006603330,-0.030621758,-0.000059328,0.000009670,-0.000328301
1963,3.926000000,0.002000000,3.927529466,0.002127676,3.927527274,0.002127490,-0.005299034,0.010657325,-0.020289580,-0.000110373,-0.000075460,-0.000411108
1964,3.928000000,0.002000000,3.929658292,0.002128826,3.929656282,0.002129008,-0.011280845,0.002487383,-0.023613003,-0.000300450,-0.000180143,-0.000386554
1965,3.930000000,0.002000000,3.931786869,0.002128577,3.931784960,0.002128678,-0.003264294,0.016340190,-0.013429300,-0.000057862,-0.000271897,-0.000216899
1966,3.932000000,0.002000000,3.933936870,0.002150001,3.933933987,0.002149027,-0.007297021,0.012032020,-0.036933611,-0.000157578,-0.000052024,-0.000269409
1967,3.934000000,0.002000000,3.936075533,0.002138663,3.936073466,0.002139479,-0.005317320,0.015479574,-0.030241728,-0.000159406,0.000003551,-0.000352592
1968,3.936000000,0.002000000,3.937172364,0.001096831,3.937170249,0.001096783,-0.007274804,0.007214516,-0.030343676,-0.000252790,-0.000157543,-0.000328562
1969,3.938000000,0.002000000,3.939306988,0.002134624,3.939304572,0.002134323,-0.005299856,0.010735653,-0.026908178,-0.000107470,-0.000133490,-0.000243319
1970,3.940000000,0.002000000,3.941446606,0.002139618,3.941444355,0.002139783,-0.001402823,-0.003194877,-0.017159251,0.000181350,0.000035390,-0.000327481
1971,3.942000000,0.002000000,3.943602200,0.002155594,3.943599777,0.002155422,-0.005082634,-0.003445067,-0.037541385,0.000371811,-0.000299989,-0.000412920
1972,3.944000000,0.002000000,3.945753144,0.002150944,3.945751064,0.002151287,-0.005511890,-0.000447417,-0.036951515,-0.000106181,0.000198261,-0.000128653
1973,3.946000000,0.002000000,3.947893085,0.002139941,3.947891122,0.002140058,0.004720083,-0.004359186,-0.044384809,-0.000157360,-0.000104080,-0.000384294
1974,3.948000000,0.002000000,3.950022160,0.002129075,3.950019928,0.002128806,-0.005137998,0.008135434,-0.027210871,-0.000013898,-0.000297292,-0.000441215
1975,3.950000000,0.002000000,3.951121224,0.001099064,3.951119229,0.001099301,-0.005217497,0.001344791,-0.034042968,-0.000064071,-0.000101899,-0.000523705
1976,3.952000000,0.002000000,3.953260328,0.002139104,3.953258196,0.002138967,-0.005223595,0.012811135,-0.016880160,-0.000107119,-0.000297098,-0.000301744
1977,3.954000000,0.002000000,3.955388103,0.002127775,3.955386116,0.002127920,-0.005473039,-0.000904758,-0.006777127,-0.000151790,-0.000042279,-0.000218468
1978,3.956000000,0.002000000,3.957515804,0.002127701,3.957513832,0.002127716,-0.005205213,0.012872777,-0.023620915,-0.000059835,-0.000271470,-0.000300618
1979,3.958000000,0.002000000,3.959643477,0.002127673,3.959641558,0.002127726,-0.007391369,0.018973393,-0.016454766,-0.000057605,-0.000053194,-0.000101618
1980,3.960000000,0.002000000,3.961772403,0.002128926,3.961770388,0.002128830,-0.001297700,0.008338087,-0.023778069,-0.000061024,-0.000104783,-0.000355380
1981,3.962000000,0.002000000,3.963904075,0.002131672,3.963902188,0.002131800,-0.005341127,0.006001250,-0.013441901,0.000089015,-0.000187562,-0.000133328
1982,3.964000000,0.002000000,3.966044284,0.002140209,3.966040888,0.002138700,0.006628436,-0.000771894,-0.037373621,-0.000006636,-0.000136815,-0.000048214
1983,3.966000000,0.002000000,3.967165636,0.001121352,3.967162609,0.001121721,-0.001350043,0.006025887,-0.020323503,-0.000153456,-0.000158540,-0.000217287
1984,3.968000000,0.002000000,3.969311493,0.002145857,3.969309163,0.002146554,0.006597847,0.008482402,-0.027180561,-0.000154404,-0.000052440,-0.000186852
1985,3.970000000,0.002000000,3.971440608,0.002129115,3.971438504,0.002129341,0.004637078,0.002622137,-0.030585158,-0.000152151,-0.000161348,-0.000133047
1986,3.972000000,0.002000000,3.973568297,0.002127689,3.973566182,0.002127678,0.004828696,-0.000128294,-0.020830006,0.000086857,-0.000407503,-0.000332239
1987,3.974000000,0.002000000,3.975696050,0.002127753,3.975693965,0.002127783,0.000541231,0.007436337,-0.023599043,-0.000057970,0.000058709,-0.000157712
1988,3.976000000,0.002000000,3.977854844,0.002158794,3.977852862,0.002158897,-0.003437554,-0.016144145,-0.007172607,-0.000005934,-0.000121118,-0.000277623
1989,3.978000000,0.002000000,3.979982098,0.002127254,3.979980212,0.002127350,-0.001427501,0.004015220,-0.033714700,-0.000058339,0.000058351,-0.000157497
1990,3.980000000,0.002000000,3.982097699,0.002115601,3.982095654,0.002115442,0.008576630,0.007124393,-0.010414374,-0.000151581,-0.000159535,-0.000161888
1991,3.982000000,0.002000000,3.983192166,0.001094467,3.983190157,0.001094503,0.002509317,0.008447915,-0.006818525,-0.000008991,0.000033390,-0.000187066
1992,3.984000000,0.002000000,3.985345044,0.002152878,3.985343010,0.002152853,0.010677503,-0.001182058,-0.014050965,-0.000004925,-0.000352559,-0.000136858
1993,3.986000000,0.002000000,3.987475824,0.002130780,3.987473815,0.002130805,0.018519887,-0.001180136,0.002554253,-0.000103805,-0.000127695,-0.000303827
1994,3.988000000,0.002000000,3.989622626,0.002146802,3.989620639,0.002146824,-0.001395348,0.003735378,-0.016930499,-0.000103839,-0.000130571,-0.000161523
1995,3.990000000,0.002000000,3.991752379,0.002129753,3.991750324,0.002129685,0.010554602,-0.001089565,-0.003964545,-0.000056592,-0.000100402,-0.000302791
1996,3.992000000,0.002000000,3.993887998,0.002135619,3.993885975,0.002135651,0.002518619,0.003707890,-0.006938619,-0.000249044,-0.000044207,-0.000245890
1997,3.994000000,0.002000000,3.996018356,0.002130358,3.996016103,0.002130128,0.012605342,-0.002083576,-0.027550597,-0.000104235,-0.000133161,-0.000189538
1998,3.996000000,0.002000000,3.998143653,0.002125297,3.998141569,0.002125466,0.008637583,0.009406983,-0.013822742,-0.000105135,-0.000188651,-0.000217253
1999,3.998000000,0.002000000,3.999241837,0.001098184,3.999239753,0.001098184,0.016459724,-0.009103943,-0.007393992,-0.000002040,-0.000130145,-0.000024297
2000,4.000000000,0.002000000,4.001373136,0.002131299,4.001371121,0.002131368,0.016541112,-0.007088530,0.002634991,-0.000241401,-0.000373546,-0.000084724
2001,4.002000000,0.002000000,4.003507976,0.002134840,4.003506008,0.002134887,0.014632809,0.001328023,-0.027567668,-0.000248415,-0.000215772,-0.000190472
2002,4.004000000,0.002000000,4.005635107,0.002127131,4.005633053,0.002127045,0.026704995,0.008201729,-0.031172439,-0.000055382,-0.000334750,-0.000105356
2003,4.006000000,0.002000000,4.007762800,0.002127693,4.007760721,0.002127668,0.006692394,0.005735634,-0.007200395,-0.000105019,-0.000295058,-0.000303793
2004,4.008000000,0.002000000,4.009901979,0.002139179,4.009900038,0.002139317,0.018590857,-0.003424867,-0.017681376,-0.000247820,-0.000212380,-0.000248135
2005,4.010000000,0.002000000,4.012021765,0.002119786,4.012019765,0.002119727,0.006827670,0.001171867,-0.037584049,-0.000200026,-0.000464693,-0.000192498
2006,4.012000000,0.002000000,4.013115438,0.001093673,4.013113438,0.001093673,0.024487709,-0.011210444,-0.034608770,-0.000005125,-0.000025906,-0.000048910
2007,4.014000000,0.002000000,4.015265945,0.002150507,4.015262615,0.002149177,0.004639051,0.009598947,-0.027101951,-0.000105061,-0.000136201,-0.000131510
2008,4.016000000,0.002000000,4.017412447,0.002146502,4.017410083,0.002147468,0.022613192,0.003703887,-0.031092273,-0.000152706,-0.000165251,-0.000160606
2009,4.018000000,0.002000000,4.019551431,0.002138984,4.019549366,0.002139283,0.012493773,0.004917016,-0.007164149,0.000087708,0.000031416,-0.000187204
2010,4.020000000,0.002000000,4.021680100,0.002128669,4.021678159,0.002128793,0.006663062,-0.010312477,-0.027603128,-0.000055608,-0.000211696,-0.000247884
2011,4.022000000,0.002000000,4.023816508,0.002136408,4.023814090,0.002135931,0.002519028,0.001710246,-0.030432673,-0.000008687,0.000085488,-0.000101688
2012,4.024000000,0.002000000,4.025978469,0.002161961,4.025976154,0.002162064,0.002615174,0.005992904,-0.016995345,-0.000247284,-0.000213442,-0.000134672
2013,4.026000000,0.002000000,4.028097295,0.002118826,4.028095190,0.002119036,-0.005344610,0.005970791,-0.013487134,-0.000104713,-0.000184483,-0.000218059
2014,4.028000000,0.002000000,4.029194226,0.001096931,4.029192201,0.001097011,-0.007396581,0.007281422,-0.016742051,-0.000154517,-0.000046556,-0.000244069
2015,4.030000000,0.002000000,4.031322951,0.002128725,4.031320894,0.002128693,-0.005347604,-0.003429071,-0.007050059,-0.000010629,-0.000123992,-0.000415158
2016,4.032000000,0.002000000,4.033454260,0.002131309,4.033452097,0.002131203,-0.005304879,0.008347083,-0.013473658,0.000423357,-0.000109229,-0.000186452
2017,4.034000000,0.002000000,4.035619305,0.002165045,4.035617269,0.002165172,-0.001295911,-0.003478641,-0.013778560,-0.000005202,-0.000348963,-0.000165404
2018,4.036000000,0.002000000,4.037757876,0.002138571,4.037755786,0.002138517,-0.007379089,0.009618227,-0.020059098,-0.000202530,-0.000075311,-0.000215897
2019,4.038000000,0.002000000,4.039893048,0.002135172,4.039891024,0.002135238,0.000519129,0.002937053,-0.033732714,-0.000010017,0.000140179,-0.000128506
2020,4.040000000,0.002000000,4.042017359,0.002124311,4.042015394,0.002124370,-0.003225975,0.002397170,-0.023850213,0.000037886,-0.000269270,-0.000302143
2021,4.042000000,0.002000000,4.044140749,0.002123390,4.044138853,0.002123459,-0.019554600,0.000676234,-0.019635763,-0.000151805,0.000176634,-0.000074651
2022,4.044000000,0.002000000,4.045245275,0.001104526,4.045242887,0.001104034,-0.007539365,0.005232868,-0.023346405,-0.000394873,0.000148149,-0.000186599
2023,4.046000000,0.002000000,4.047383845,0.002138570,4.047381766,0.002138879,-0.003272144,0.009462551,-0.023684096,-0.000107744,-0.000187396,-0.000300436
2024,4.048000000,0.002000000,4.049514555,0.002130710,4.049512540,0.002130774,0.002648584,0.010717815,-0.023737196,-0.000155278,-0.000106352,-0.000243388
2025,4.050000000,0.002000000,4.051642469,0.002127914,4.051640507,0.002127967,-0.001381210,0.010673810,-0.013507888,-0.000154415,-0.000103491,-0.000244320
2026,4.052000000,0.002000000,4.053781640,0.002139171,4.053779561,0.002139054,-0.001507149,0.008552523,-0.016764426,-0.000394176,0.000036783,-0.000187817
2027,4.054000000,0.002000000,4.055912894,0.002131254,4.055910914,0.002131353,-0.003421183,0.007101399,0.000021527,-0.000054727,-0.000156156,-0.000162511
2028,4.056000000,0.002000000,4.058031133,0.002118239,4.058029183,0.002118269,0.002462039,-0.000819404,-0.006908727,-0.000006464,0.000036211,-0.000132839
2029,4.058000000,0.002000000,4.059124846,0.001093713,4.059122779,0.001093596,-0.007213102,0.009458006,-0.026981419,0.000036162,-0.000216515,-0.000299924
2030,4.060000000,0.002000000,4.061255183,0.002130337,4.061253205,0.002130426,-0.001420829,-0.003243005,-0.013673917,0.000041500,-0.000101553,-0.000162183
2031,4.062000000,0.002000000,4.063381924,0.002126741,4.063380012,0.002126807,-0.003295565,-0.006936536,-0.013837448,0.000137375,-0.000265567,-0.000248405
2032,4.064000000,0.002000000,4.065511062,0.002129138,4.065509077,0.002129065,-0.003402966,0.002716631,-0.023700446,0.000036115,0.000061376,-0.000298115
2033,4.066000000,0.002000000,4.067639544,0.002128482,4.067637477,0.002128400,-0.003491732,0.000480337,-0.020216120,-0.000008728,0.000089707,-0.000158815
2034,4.068000000,0.002000000,4.069770893,0.002131349,4.069768641,0.002131164,-0.007361756,0.000176091,-0.010228975,0.000085877,-0.000072331,-0.000329232
2035,4.070000000,0.002000000,4.071927554,0.002156661,4.071926689,0.002158048,-0.001447034,-0.003101561,-0.023838554,-0.000155616,0.000065607,-0.000327948
2036,4.072000000,0.002000000,4.074027572,0.002100018,4.074025732,0.002099043,-0.001323908,0.008081277,-0.000116560,-0.000054540,-0.000322051,-0.000192265
2037,4.074000000,0.002000000,4.075121050,0.001093478,4.075119013,0.001093281,-0.001499587,-0.000980865,-0.000147351,-0.000199038,-0.000068739,-0.000219549
2038,4.076000000,0.002000000,4.077255571,0.002134521,4.077253637,0.002134624,0.004608504,0.009575683,-0.020300601,-0.000054680,-0.000163761,-0.000048303
2039,4.078000000,0.002000000,4.079382793,0.002127222,4.079380851,0.002127214,0.002391586,-0.000797222,-0.000122850,-0.000102223,0.000093819,-0.000133157
2040,4.080000000,0.002000000,4.081511987,0.002129194,4.081510118,0.002129267,-0.003348772,0.000107152,-0.013609770,-0.000150303,-0.000265419,-0.000164368
2041,4.082000000,0.002000000,4.083641391,0.002129404,4.083639432,0.002129314,-0.001373552,0.006024314,-0.013583714,0.000038973,-0.000104374,-0.000216410
2042,4.084000000,0.002000000,4.085766804,0.002125413,4.085764839,0.002125407,-0.009437059,-0.000936590,-0.006742107,-0.000153429,-0.000040661,-0.000302448
2043,4.086000000,0.002000000,4.087899215,0.002132411,4.087897295,0.002132456,-0.003485008,0.007383564,-0.013476528,-0.000108787,0.000146376,-0.000325705
2044,4.088000000,0.002000000,4.090020956,0.002121741,4.090019025,0.002121730,-0.011323416,0.000266435,-0.026945390,-0.000299612,-0.000125398,-0.000330063
2045,4.090000000,0.002000000,4.092143886,0.002122930,4.092141972,0.002122947,-0.001322440,0.010412487,-0.000162823,-0.000106050,-0.000238344,-0.000330916
2046,4.092000000,0.002000000,4.093241111,0.001097225,4.093239199,0.001097227,0.004555281,0.002604368,-0.017120087,-0.000153146,-0.000047643,-0.000216820
2047,4.094000000,0.002000000,4.095381242,0.002140131,4.095379335,0.002140136,-0.007425503,-0.009004981,-0.016922412,-0.000004756,-0.000126393,-0.000107615
