time,Fx,Fy,Fz,Tx,Ty,Tz
5.644666666,-0.546802953,0.141949422,-3.496697796,-0.009762771,0.003339261,0.001335296
5.645763833,-0.539810552,-0.145155761,-3.769112925,-0.019761724,-0.005540147,0.002133678
5.647891756,-0.616195500,0.187336441,-3.419777042,-0.015428884,0.005447955,-0.000481122
5.650020940,-0.507479932,0.323254073,-3.426530524,-0.013926754,-0.003698092,0.001261594
5.652150597,-0.651716752,0.270490541,-3.038746702,-0.016080962,0.000129627,0.003014700
5.654267179,-0.738394630,0.157482576,-3.471524977,-0.014845749,-0.002774470,0.002609108
5.656351177,-0.766386172,0.098973900,-3.202426549,-0.012933657,0.009837334,0.003992927
5.658427793,-0.591085539,0.048449245,-3.140071766,-0.014446190,-0.000434155,0.001499108
5.660546483,-0.695084529,0.044115594,-3.055593118,-0.012325273,0.004468174,0.000410629
5.662676155,-0.755823479,0.238058507,-3.354876755,-0.015895477,0.000085020,0.001412941
5.663774584,-0.840177323,0.343266559,-3.235330751,-0.014685235,0.000587617,0.002439977
5.665892312,-0.845854856,-0.004441168,-3.206811929,-0.013448641,0.002393383,0.001726092
5.667999963,-0.832689768,-0.117145615,-3.625496012,-0.018735100,-0.002543754,0.001128100
5.670157678,-0.777159735,0.159691492,-3.754958798,-0.012512235,-0.001181900,0.000900954
5.672323279,-0.954006658,0.185409075,-4.387835509,-0.008775194,0.004903288,-0.002055869
5.674427538,-0.631382604,0.355739406,-3.836993444,-0.021464910,0.000502915,0.002328593
5.676550454,-0.378982560,0.808259902,-3.630297577,-0.012247364,-0.000963129,0.002002371
5.678687337,-0.501658953,0.357156740,-3.388609693,-0.013807588,0.005353140,0.005179610
5.679789552,-0.470518374,0.210258907,-3.542155792,-0.015093877,-0.003053651,0.002764231
5.681918843,-0.707362853,0.013400830,-3.834983653,-0.017737778,0.000748406,0.001021569
5.684046365,-0.711859156,0.310325064,-3.094585849,-0.011727478,0.003663479,0.001269344
5.686172928,-0.780293808,0.349246520,-3.670993539,-0.011294544,0.004748142,0.002209742
5.688307945,-0.723747698,0.081174152,-3.905418292,-0.014440231,-0.000233478,0.000819162
5.690428701,-0.701035319,0.221632426,-3.633753459,-0.018771363,0.000041108,0.000331308
5.692550417,-0.386065866,0.354290047,-3.594993366,-0.015360232,-0.006346779,0.001889448
5.694686294,-0.504726540,0.394464699,-3.876690274,-0.013640372,0.005770619,0.001598875
5.695791647,-0.471907002,0.321229703,-3.793649584,-0.014544918,-0.000906653,0.001577243
5.697918476,-0.716905894,0.258961052,-3.547112402,-0.012903725,-0.000515253,0.003062924
5.700045662,-0.486553839,0.106277830,-3.456069814,-0.016072680,-0.004333511,0.002660753
5.702181162,-0.698415252,0.101046092,-3.495331558,-0.016957118,-0.000210357,0.003042421
5.704320258,-0.763582573,0.182444230,-3.533175293,-0.012061426,0.006014211,0.000554795
5.706438682,-0.699121660,0.280557256,-4.397060990,-0.011223527,-0.003812515,0.001263997
5.708592557,-0.756521314,0.277088211,-3.762524847,-0.016052431,0.001045397,0.000768284
5.710722487,-0.768652390,0.239472727,-3.478920203,-0.013259141,0.005828004,0.003407279
5.711820454,-0.528974763,0.211910122,-3.404558382,-0.011331906,0.002431110,0.002050493
5.713946856,-0.553424517,-0.024248189,-3.915123638,-0.024448303,0.001722836,0.001957572
5.716077308,-0.665017529,0.369268448,-3.129249755,-0.008086789,0.003471222,0.001381566
5.718216953,-0.610261451,0.147772512,-3.224120867,-0.019378260,0.001504317,0.001555707
5.720359539,-0.684379196,0.243052078,-3.141510837,-0.015917593,0.008821175,0.004270910
5.722477449,-0.607326796,0.503863229,-4.294666651,-0.008944604,-0.002764295,0.001573140
5.724602195,-0.482640535,-0.136033779,-3.335120306,-0.018204141,0.006669796,0.004713509
5.726731271,-0.400870682,0.199574847,-3.431684614,-0.010347566,-0.000316747,-0.000047270
5.727828581,-0.500545532,0.240786450,-3.236099422,-0.015575835,0.003721534,0.000919585
5.729955239,-0.643854509,0.243171322,-3.467120955,-0.017162859,0.003520805,0.001936945
5.732083433,-0.518634155,0.418589433,-3.860365729,-0.013755571,0.001603678,0.002054723
5.734211950,-0.827194467,0.460518728,-3.507431112,-0.010512854,0.010170266,0.002144879
5.736353534,-0.567430317,0.348510045,-2.977462572,-0.014304683,0.001030174,0.001057261
5.738497434,-0.705600584,0.114048802,-3.356663508,-0.018562199,0.003232812,0.004941683
5.740631290,-0.660536708,0.086598120,-3.525321766,-0.015394451,0.004143788,0.003129998
5.741728638,-0.521783932,0.093134809,-3.827330779,-0.018136726,-0.000240094,0.003039253
5.743857521,-0.693895023,0.286165672,-3.702172406,-0.012011077,0.003630867,0.001653279
5.745982886,-0.665123535,-0.146505434,-3.348916629,-0.018277195,0.005593323,0.003158423
5.748108812,-1.163019917,0.197752197,-4.236579329,-0.013068155,0.007981271,-0.000148230
5.750262466,-0.520694663,-0.040811473,-3.269151202,-0.023971888,-0.000974374,0.002789898
5.752384055,-0.770684851,0.478090394,-2.870503183,-0.005670528,0.013526666,0.002293244
5.754498900,-0.480731179,0.071920013,-3.139900979,-0.013517906,0.006134930,0.001839991
5.756622128,-0.595657429,0.365141615,-3.459159986,-0.011158353,0.004514642,0.003285027
5.757718333,-0.406167454,0.115720738,-3.398275272,-0.018116545,0.001194728,0.002604408
5.759847146,-0.654425216,0.224675147,-3.638967114,-0.015297774,0.008886271,0.003728035
5.761974672,-0.441974728,-0.069535234,-3.577593003,-0.020628753,0.004520541,0.002054144
